"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2020-06-26,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-06-26,"BC","Vancouver Island","North Vancouver Island",0,0
2020-06-26,"BC","Vancouver Island","South Vancouver Island",0,0
2020-06-26,"Out of Canada","Out of Canada","Out of Canada",2,0.71
2020-06-27,"BC","All","All",11,12.71
2020-06-27,"BC","Fraser","All",7,9.43
2020-06-27,"BC","Fraser","Fraser East",5,3.14
2020-06-27,"BC","Fraser","Fraser North",1,1.43
2020-06-27,"BC","Fraser","Fraser South",1,4.86
2020-06-27,"BC","Fraser","Unknown",0,0
2020-06-27,"BC","Interior","All",0,0.14
2020-06-27,"BC","Interior","East Kootenay",0,0
2020-06-27,"BC","Interior","Kootenay Boundary",0,0
2020-06-27,"BC","Interior","Okanagan",0,0.14
2020-06-27,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-06-27,"BC","Northern","All",0,0
2020-06-27,"BC","Northern","Northeast",0,0
2020-06-27,"BC","Northern","Northern Interior",0,0
2020-06-27,"BC","Northern","Northwest",0,0
2020-06-27,"BC","Northern","Unknown",0,0
2020-06-27,"BC","Vancouver Coastal","All",4,3.14
2020-06-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.14
2020-06-27,"BC","Vancouver Coastal","Richmond",0,0
2020-06-27,"BC","Vancouver Coastal","Unknown",0,0
2020-06-27,"BC","Vancouver Coastal","Vancouver",4,3
2020-06-27,"BC","Vancouver Island","All",0,0
2020-06-27,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-06-27,"BC","Vancouver Island","North Vancouver Island",0,0
2020-06-27,"BC","Vancouver Island","South Vancouver Island",0,0
2020-06-27,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2020-06-28,"BC","All","All",8,11.29
2020-06-28,"BC","Fraser","All",6,8.14
2020-06-28,"BC","Fraser","Fraser East",1,2.43
2020-06-28,"BC","Fraser","Fraser North",1,1.57
2020-06-28,"BC","Fraser","Fraser South",4,4.14
2020-06-28,"BC","Fraser","Unknown",0,0
2020-06-28,"BC","Interior","All",0,0.14
2020-06-28,"BC","Interior","East Kootenay",0,0
2020-06-28,"BC","Interior","Kootenay Boundary",0,0
2020-06-28,"BC","Interior","Okanagan",0,0.14
2020-06-28,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-06-28,"BC","Northern","All",0,0
2020-06-28,"BC","Northern","Northeast",0,0
2020-06-28,"BC","Northern","Northern Interior",0,0
2020-06-28,"BC","Northern","Northwest",0,0
2020-06-28,"BC","Northern","Unknown",0,0
2020-06-28,"BC","Vancouver Coastal","All",2,3
2020-06-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.14
2020-06-28,"BC","Vancouver Coastal","Richmond",0,0
2020-06-28,"BC","Vancouver Coastal","Unknown",0,0
2020-06-28,"BC","Vancouver Coastal","Vancouver",2,2.86
2020-06-28,"BC","Vancouver Island","All",0,0
2020-06-28,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-06-28,"BC","Vancouver Island","North Vancouver Island",0,0
2020-06-28,"BC","Vancouver Island","South Vancouver Island",0,0
2020-06-28,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-06-29,"BC","All","All",8,11.29
2020-06-29,"BC","Fraser","All",5,8.14
2020-06-29,"BC","Fraser","Fraser East",0,2.29
2020-06-29,"BC","Fraser","Fraser North",3,2
2020-06-29,"BC","Fraser","Fraser South",2,3.86
2020-06-29,"BC","Fraser","Unknown",0,0
2020-06-29,"BC","Interior","All",0,0.14
2020-06-29,"BC","Interior","East Kootenay",0,0
2020-06-29,"BC","Interior","Kootenay Boundary",0,0
2020-06-29,"BC","Interior","Okanagan",0,0.14
2020-06-29,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-06-29,"BC","Northern","All",0,0
2020-06-29,"BC","Northern","Northeast",0,0
2020-06-29,"BC","Northern","Northern Interior",0,0
2020-06-29,"BC","Northern","Northwest",0,0
2020-06-29,"BC","Northern","Unknown",0,0
2020-06-29,"BC","Vancouver Coastal","All",2,2.86
2020-06-29,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.14
2020-06-29,"BC","Vancouver Coastal","Richmond",0,0
2020-06-29,"BC","Vancouver Coastal","Unknown",0,0
2020-06-29,"BC","Vancouver Coastal","Vancouver",2,2.71
2020-06-29,"BC","Vancouver Island","All",1,0.14
2020-06-29,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-06-29,"BC","Vancouver Island","North Vancouver Island",0,0
2020-06-29,"BC","Vancouver Island","South Vancouver Island",1,0.14
2020-06-29,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-06-30,"BC","All","All",14,10.57
2020-06-30,"BC","Fraser","All",8,6.86
2020-06-30,"BC","Fraser","Fraser East",1,1.43
2020-06-30,"BC","Fraser","Fraser North",1,1.43
2020-06-30,"BC","Fraser","Fraser South",6,4
2020-06-30,"BC","Fraser","Unknown",0,0
2020-06-30,"BC","Interior","All",0,0.14
2020-06-30,"BC","Interior","East Kootenay",0,0
2020-06-30,"BC","Interior","Kootenay Boundary",0,0
2020-06-30,"BC","Interior","Okanagan",0,0.14
2020-06-30,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-06-30,"BC","Northern","All",0,0
2020-06-30,"BC","Northern","Northeast",0,0
2020-06-30,"BC","Northern","Northern Interior",0,0
2020-06-30,"BC","Northern","Northwest",0,0
2020-06-30,"BC","Northern","Unknown",0,0
2020-06-30,"BC","Vancouver Coastal","All",5,3.29
2020-06-30,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.14
2020-06-30,"BC","Vancouver Coastal","Richmond",0,0
2020-06-30,"BC","Vancouver Coastal","Unknown",0,0
2020-06-30,"BC","Vancouver Coastal","Vancouver",5,3.14
2020-06-30,"BC","Vancouver Island","All",1,0.29
2020-06-30,"BC","Vancouver Island","Central Vancouver Island",1,0.14
2020-06-30,"BC","Vancouver Island","North Vancouver Island",0,0
2020-06-30,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-06-30,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2020-07-01,"BC","All","All",10,9.43
2020-07-01,"BC","Fraser","All",8,6.43
2020-07-01,"BC","Fraser","Fraser East",2,1.57
2020-07-01,"BC","Fraser","Fraser North",0,1.29
2020-07-01,"BC","Fraser","Fraser South",6,3.57
2020-07-01,"BC","Fraser","Unknown",0,0
2020-07-01,"BC","Interior","All",1,0.29
2020-07-01,"BC","Interior","East Kootenay",0,0
2020-07-01,"BC","Interior","Kootenay Boundary",0,0
2020-07-01,"BC","Interior","Okanagan",1,0.29
2020-07-01,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-01,"BC","Northern","All",0,0
2020-07-01,"BC","Northern","Northeast",0,0
2020-07-01,"BC","Northern","Northern Interior",0,0
2020-07-01,"BC","Northern","Northwest",0,0
2020-07-01,"BC","Northern","Unknown",0,0
2020-07-01,"BC","Vancouver Coastal","All",1,2.43
2020-07-01,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-07-01,"BC","Vancouver Coastal","Richmond",0,0
2020-07-01,"BC","Vancouver Coastal","Unknown",0,0
2020-07-01,"BC","Vancouver Coastal","Vancouver",1,2.43
2020-07-01,"BC","Vancouver Island","All",0,0.29
2020-07-01,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-01,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-01,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-01,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2020-07-02,"BC","All","All",8,9.57
2020-07-02,"BC","Fraser","All",2,5.86
2020-07-02,"BC","Fraser","Fraser East",1,1.43
2020-07-02,"BC","Fraser","Fraser North",1,1.14
2020-07-02,"BC","Fraser","Fraser South",0,3.29
2020-07-02,"BC","Fraser","Unknown",0,0
2020-07-02,"BC","Interior","All",1,0.43
2020-07-02,"BC","Interior","East Kootenay",0,0
2020-07-02,"BC","Interior","Kootenay Boundary",0,0
2020-07-02,"BC","Interior","Okanagan",1,0.43
2020-07-02,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-02,"BC","Northern","All",0,0
2020-07-02,"BC","Northern","Northeast",0,0
2020-07-02,"BC","Northern","Northern Interior",0,0
2020-07-02,"BC","Northern","Northwest",0,0
2020-07-02,"BC","Northern","Unknown",0,0
2020-07-02,"BC","Vancouver Coastal","All",5,3
2020-07-02,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-07-02,"BC","Vancouver Coastal","Richmond",0,0
2020-07-02,"BC","Vancouver Coastal","Unknown",0,0
2020-07-02,"BC","Vancouver Coastal","Vancouver",5,3
2020-07-02,"BC","Vancouver Island","All",0,0.29
2020-07-02,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-02,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-02,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-02,"Out of Canada","Out of Canada","Out of Canada",1,0.71
2020-07-03,"BC","All","All",13,10.29
2020-07-03,"BC","Fraser","All",9,6.43
2020-07-03,"BC","Fraser","Fraser East",2,1.71
2020-07-03,"BC","Fraser","Fraser North",0,1
2020-07-03,"BC","Fraser","Fraser South",7,3.71
2020-07-03,"BC","Fraser","Unknown",0,0
2020-07-03,"BC","Interior","All",1,0.43
2020-07-03,"BC","Interior","East Kootenay",0,0
2020-07-03,"BC","Interior","Kootenay Boundary",1,0.14
2020-07-03,"BC","Interior","Okanagan",0,0.29
2020-07-03,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-03,"BC","Northern","All",0,0
2020-07-03,"BC","Northern","Northeast",0,0
2020-07-03,"BC","Northern","Northern Interior",0,0
2020-07-03,"BC","Northern","Northwest",0,0
2020-07-03,"BC","Northern","Unknown",0,0
2020-07-03,"BC","Vancouver Coastal","All",3,3.14
2020-07-03,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-07-03,"BC","Vancouver Coastal","Richmond",1,0.14
2020-07-03,"BC","Vancouver Coastal","Unknown",0,0
2020-07-03,"BC","Vancouver Coastal","Vancouver",2,3
2020-07-03,"BC","Vancouver Island","All",0,0.29
2020-07-03,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-03,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-03,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-03,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2020-07-04,"BC","All","All",13,10.57
2020-07-04,"BC","Fraser","All",8,6.57
2020-07-04,"BC","Fraser","Fraser East",2,1.29
2020-07-04,"BC","Fraser","Fraser North",1,1
2020-07-04,"BC","Fraser","Fraser South",5,4.29
2020-07-04,"BC","Fraser","Unknown",0,0
2020-07-04,"BC","Interior","All",0,0.43
2020-07-04,"BC","Interior","East Kootenay",0,0
2020-07-04,"BC","Interior","Kootenay Boundary",0,0.14
2020-07-04,"BC","Interior","Okanagan",0,0.29
2020-07-04,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-04,"BC","Northern","All",0,0
2020-07-04,"BC","Northern","Northeast",0,0
2020-07-04,"BC","Northern","Northern Interior",0,0
2020-07-04,"BC","Northern","Northwest",0,0
2020-07-04,"BC","Northern","Unknown",0,0
2020-07-04,"BC","Vancouver Coastal","All",5,3.29
2020-07-04,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-07-04,"BC","Vancouver Coastal","Richmond",0,0.14
2020-07-04,"BC","Vancouver Coastal","Unknown",0,0
2020-07-04,"BC","Vancouver Coastal","Vancouver",5,3.14
2020-07-04,"BC","Vancouver Island","All",0,0.29
2020-07-04,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-04,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-04,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-04,"Out of Canada","Out of Canada","Out of Canada",1,0.71
2020-07-05,"BC","All","All",6,10.29
2020-07-05,"BC","Fraser","All",1,5.86
2020-07-05,"BC","Fraser","Fraser East",0,1.14
2020-07-05,"BC","Fraser","Fraser North",1,1
2020-07-05,"BC","Fraser","Fraser South",0,3.71
2020-07-05,"BC","Fraser","Unknown",0,0
2020-07-05,"BC","Interior","All",0,0.43
2020-07-05,"BC","Interior","East Kootenay",0,0
2020-07-05,"BC","Interior","Kootenay Boundary",0,0.14
2020-07-05,"BC","Interior","Okanagan",0,0.29
2020-07-05,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-05,"BC","Northern","All",0,0
2020-07-05,"BC","Northern","Northeast",0,0
2020-07-05,"BC","Northern","Northern Interior",0,0
2020-07-05,"BC","Northern","Northwest",0,0
2020-07-05,"BC","Northern","Unknown",0,0
2020-07-05,"BC","Vancouver Coastal","All",5,3.71
2020-07-05,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-07-05,"BC","Vancouver Coastal","Richmond",0,0.14
2020-07-05,"BC","Vancouver Coastal","Unknown",0,0
2020-07-05,"BC","Vancouver Coastal","Vancouver",5,3.57
2020-07-05,"BC","Vancouver Island","All",0,0.29
2020-07-05,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-05,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-05,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-05,"Out of Canada","Out of Canada","Out of Canada",1,0.86
2020-07-06,"BC","All","All",11,10.71
2020-07-06,"BC","Fraser","All",10,6.57
2020-07-06,"BC","Fraser","Fraser East",5,1.86
2020-07-06,"BC","Fraser","Fraser North",1,0.71
2020-07-06,"BC","Fraser","Fraser South",4,4
2020-07-06,"BC","Fraser","Unknown",0,0
2020-07-06,"BC","Interior","All",0,0.43
2020-07-06,"BC","Interior","East Kootenay",0,0
2020-07-06,"BC","Interior","Kootenay Boundary",0,0.14
2020-07-06,"BC","Interior","Okanagan",0,0.29
2020-07-06,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-06,"BC","Northern","All",0,0
2020-07-06,"BC","Northern","Northeast",0,0
2020-07-06,"BC","Northern","Northern Interior",0,0
2020-07-06,"BC","Northern","Northwest",0,0
2020-07-06,"BC","Northern","Unknown",0,0
2020-07-06,"BC","Vancouver Coastal","All",1,3.57
2020-07-06,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-07-06,"BC","Vancouver Coastal","Richmond",0,0.14
2020-07-06,"BC","Vancouver Coastal","Unknown",0,0
2020-07-06,"BC","Vancouver Coastal","Vancouver",1,3.43
2020-07-06,"BC","Vancouver Island","All",0,0.14
2020-07-06,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-06,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-06,"BC","Vancouver Island","South Vancouver Island",0,0
2020-07-06,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2020-07-07,"BC","All","All",18,11.29
2020-07-07,"BC","Fraser","All",11,7
2020-07-07,"BC","Fraser","Fraser East",5,2.43
2020-07-07,"BC","Fraser","Fraser North",0,0.57
2020-07-07,"BC","Fraser","Fraser South",6,4
2020-07-07,"BC","Fraser","Unknown",0,0
2020-07-07,"BC","Interior","All",1,0.57
2020-07-07,"BC","Interior","East Kootenay",0,0
2020-07-07,"BC","Interior","Kootenay Boundary",0,0.14
2020-07-07,"BC","Interior","Okanagan",1,0.43
2020-07-07,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-07,"BC","Northern","All",0,0
2020-07-07,"BC","Northern","Northeast",0,0
2020-07-07,"BC","Northern","Northern Interior",0,0
2020-07-07,"BC","Northern","Northwest",0,0
2020-07-07,"BC","Northern","Unknown",0,0
2020-07-07,"BC","Vancouver Coastal","All",6,3.71
2020-07-07,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",1,0.14
2020-07-07,"BC","Vancouver Coastal","Richmond",1,0.29
2020-07-07,"BC","Vancouver Coastal","Unknown",0,0
2020-07-07,"BC","Vancouver Coastal","Vancouver",4,3.29
2020-07-07,"BC","Vancouver Island","All",0,0
2020-07-07,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-07-07,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-07,"BC","Vancouver Island","South Vancouver Island",0,0
2020-07-07,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2020-07-08,"BC","All","All",18,12.43
2020-07-08,"BC","Fraser","All",12,7.57
2020-07-08,"BC","Fraser","Fraser East",3,2.57
2020-07-08,"BC","Fraser","Fraser North",1,0.71
2020-07-08,"BC","Fraser","Fraser South",8,4.29
2020-07-08,"BC","Fraser","Unknown",0,0
2020-07-08,"BC","Interior","All",0,0.43
2020-07-08,"BC","Interior","East Kootenay",0,0
2020-07-08,"BC","Interior","Kootenay Boundary",0,0.14
2020-07-08,"BC","Interior","Okanagan",0,0.29
2020-07-08,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-07-08,"BC","Northern","All",0,0
2020-07-08,"BC","Northern","Northeast",0,0
2020-07-08,"BC","Northern","Northern Interior",0,0
2020-07-08,"BC","Northern","Northwest",0,0
2020-07-08,"BC","Northern","Unknown",0,0
2020-07-08,"BC","Vancouver Coastal","All",6,4.43
2020-07-08,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",1,0.29
2020-07-08,"BC","Vancouver Coastal","Richmond",0,0.29
2020-07-08,"BC","Vancouver Coastal","Unknown",0,0
2020-07-08,"BC","Vancouver Coastal","Vancouver",5,3.86
2020-07-08,"BC","Vancouver Island","All",0,0
2020-07-08,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-07-08,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-08,"BC","Vancouver Island","South Vancouver Island",0,0
2020-07-08,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-07-09,"BC","All","All",20,14.14
2020-07-09,"BC","Fraser","All",13,9.14
2020-07-09,"BC","Fraser","Fraser East",6,3.29
2020-07-09,"BC","Fraser","Fraser North",1,0.71
2020-07-09,"BC","Fraser","Fraser South",6,5.14
2020-07-09,"BC","Fraser","Unknown",0,0
2020-07-09,"BC","Interior","All",2,0.57
2020-07-09,"BC","Interior","East Kootenay",0,0
2020-07-09,"BC","Interior","Kootenay Boundary",0,0.14
2020-07-09,"BC","Interior","Okanagan",0,0.14
2020-07-09,"BC","Interior","Thompson Cariboo Shuswap",2,0.29
2020-07-09,"BC","Northern","All",0,0
2020-07-09,"BC","Northern","Northeast",0,0
2020-07-09,"BC","Northern","Northern Interior",0,0
2020-07-09,"BC","Northern","Northwest",0,0
2020-07-09,"BC","Northern","Unknown",0,0
2020-07-09,"BC","Vancouver Coastal","All",3,4.14
2020-07-09,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.29
2020-07-09,"BC","Vancouver Coastal","Richmond",1,0.43
2020-07-09,"BC","Vancouver Coastal","Unknown",0,0
2020-07-09,"BC","Vancouver Coastal","Vancouver",2,3.43
2020-07-09,"BC","Vancouver Island","All",2,0.29
2020-07-09,"BC","Vancouver Island","Central Vancouver Island",1,0.14
2020-07-09,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-09,"BC","Vancouver Island","South Vancouver Island",1,0.14
2020-07-09,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-07-10,"BC","All","All",27,16.14
2020-07-10,"BC","Fraser","All",14,9.86
2020-07-10,"BC","Fraser","Fraser East",1,3.14
2020-07-10,"BC","Fraser","Fraser North",7,1.71
2020-07-10,"BC","Fraser","Fraser South",6,5
2020-07-10,"BC","Fraser","Unknown",0,0
2020-07-10,"BC","Interior","All",3,0.86
2020-07-10,"BC","Interior","East Kootenay",0,0
2020-07-10,"BC","Interior","Kootenay Boundary",0,0
2020-07-10,"BC","Interior","Okanagan",3,0.57
2020-07-10,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-07-10,"BC","Northern","All",0,0
2020-07-10,"BC","Northern","Northeast",0,0
2020-07-10,"BC","Northern","Northern Interior",0,0
2020-07-10,"BC","Northern","Northwest",0,0
2020-07-10,"BC","Northern","Unknown",0,0
2020-07-10,"BC","Vancouver Coastal","All",10,5.14
2020-07-10,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",1,0.43
2020-07-10,"BC","Vancouver Coastal","Richmond",1,0.43
2020-07-10,"BC","Vancouver Coastal","Unknown",0,0
2020-07-10,"BC","Vancouver Coastal","Vancouver",8,4.29
2020-07-10,"BC","Vancouver Island","All",0,0.29
2020-07-10,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-10,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-10,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-10,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2020-07-11,"BC","All","All",22,17.43
2020-07-11,"BC","Fraser","All",12,10.43
2020-07-11,"BC","Fraser","Fraser East",5,3.57
2020-07-11,"BC","Fraser","Fraser North",1,1.71
2020-07-11,"BC","Fraser","Fraser South",6,5.14
2020-07-11,"BC","Fraser","Unknown",0,0
2020-07-11,"BC","Interior","All",1,1
2020-07-11,"BC","Interior","East Kootenay",0,0
2020-07-11,"BC","Interior","Kootenay Boundary",0,0
2020-07-11,"BC","Interior","Okanagan",1,0.71
2020-07-11,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-07-11,"BC","Northern","All",0,0
2020-07-11,"BC","Northern","Northeast",0,0
2020-07-11,"BC","Northern","Northern Interior",0,0
2020-07-11,"BC","Northern","Northwest",0,0
2020-07-11,"BC","Northern","Unknown",0,0
2020-07-11,"BC","Vancouver Coastal","All",9,5.71
2020-07-11,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",1,0.57
2020-07-11,"BC","Vancouver Coastal","Richmond",0,0.43
2020-07-11,"BC","Vancouver Coastal","Unknown",0,0
2020-07-11,"BC","Vancouver Coastal","Vancouver",8,4.71
2020-07-11,"BC","Vancouver Island","All",0,0.29
2020-07-11,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-07-11,"BC","Vancouver Island","North Vancouver Island",0,0
2020-07-11,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-07-11,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-07-12,"BC","All","All",18,19.14
2020-07-12,"BC","Fraser","All",8,11.43
2020-07-12,"BC","Fraser","Fraser East",3,4
2020-07-12,"BC","Fraser","Fraser North",0,1.57
2020-07-12,"BC","Fraser","Fraser South",5,5.86
2020-07-12,"BC","Fraser","Unknown",0,0
2020-07-12,"BC","Interior","All",1,1.14
2020-07-12,"BC","Interior","East Kootenay",0,0
2020-07-12,"BC","Interior","Kootenay Boundary",0,0
2020-07-12,"BC","Interior","Okanagan",1,0.86
2020-07-12,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-07-12,"BC","Northern","All",0,0
2020-07-12,"BC","Northern","Northeast",0,0
2020-07-12,"BC","Northern","Northern Interior",0,0
2020-07-12,"BC","Northern","Northwest",0,0
2020-07-12,"BC","Northern","Unknown",0,0
